"SourceRoot","RelativePath","FileName","Extension","SizeBytes","Category","LayerCandidate","FunctionalRole","ContainsArabicText","MissingFromActiveByName","SameHashAsActiveWorkspace","SameHashAsActiveCompiled","NamespaceCount","Namespaces","TypeCount","Types","MethodLikeMemberCount","UsingCount"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Monitor/packages.config","packages.config",".config","236","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Monitor/Properties/AssemblyInfo.cs","AssemblyInfo.cs",".cs","448","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","True","False","True","True","0","","0","","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Monitoring.WinForms/app.config","app.config",".config","654","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Monitoring.WinForms/packages.config","packages.config",".config","236","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Monitoring.WinForms/Program.cs","Program.cs",".cs","666","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Monitoring.WinForms","1","Program","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/app.config","app.config",".config","1101","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/ATMCardPanel.cs","ATMCardPanel.cs",".cs","7547","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","True","True","1","EJLive.Server.WinForms","1","ATMCardPanel","4","7"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/ATMDetailDrawerForm.cs","ATMDetailDrawerForm.cs",".cs","11019","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","True","True","1","EJLive.Server.WinForms","1","ATMDetailDrawerForm","5","7"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/ATMDetailForm.cs","ATMDetailForm.cs",".cs","2138","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","False","False","True","True","1","EJLive.Server.WinForms","1","ATMDetailForm","2","5"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/JournalViewerForm.cs","JournalViewerForm.cs",".cs","13187","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","True","True","1","EJLive.Server.WinForms","1","JournalViewerForm","13","14"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/packages.config","packages.config",".config","236","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/Program.cs","Program.cs",".cs","652","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Server.WinForms","1","Program","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/ServerMainForm.bind.cs","ServerMainForm.bind.cs",".cs","441","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Server.WinForms","1","ServerMainForm","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/ServerMainForm.cs","ServerMainForm.cs",".cs","135472","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","False","False","1","EJLive.Server.WinForms","1","ServerMainForm","135","33"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/Services/EJServer.cs","EJServer.cs",".cs","25671","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Server.WinForms.Services","3","EJServerService;EJServer;ClientConnection","35","27"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/Services/UIBinder.cs","UIBinder.cs",".cs","1793","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","False","False","1","EJLive.Server.WinForms.Services","1","UIBinder","3","3"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server.WinForms/SyncDashboardForm.cs","SyncDashboardForm.cs",".cs","4128","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","False","False","True","True","1","EJLive.Server.WinForms","1","SyncDashboardForm","3","7"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Server/ServerMainForm.cs","ServerMainForm.cs",".cs","45010","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","True","False","1","EJLive.Server","3","ServerMainForm;ATMCardStatus;ATMCardPanel","35","15"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Setup/SetupWizardForm.cs","SetupWizardForm.cs",".cs","13598","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","False","False","True","False","1","EJLive.Setup","1","SetupWizardForm","9","5"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/App.config","App.config",".config","1497","Configuration/Data","Data/Core Layer","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/DateTimeHelper.cs","DateTimeHelper.cs",".cs","2207","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","1","EJLive.Shared","1","DateTimeHelper","9","1"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","EJLive.Shared.csproj",".csproj","4954","CSharp Project","Data/Core Layer","Original project file used for dependency and assembly mapping.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/LightUiTheme.cs","LightUiTheme.cs",".cs","10217","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","False","False","True","True","1","EJLive.Shared","1","LightUiTheme","12","3"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/Logger.cs","Logger.cs",".cs","5607","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","True","True","1","EJLive.Shared","3","AppLogger;Level;LogEntry","14","5"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/MonitoringState.cs","MonitoringState.cs",".cs","2930","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","False","False","True","True","1","EJLive.Shared.Monitoring","4","MonitoringSystemState;MonitoringTerminalState;MonitoringCashState;MonitoringAlertEntry","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/MonitoringStateStore.cs","MonitoringStateStore.cs",".cs","9512","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Shared.Monitoring","1","MonitoringStateStore","17","7"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/packages.config","packages.config",".config","586","Configuration/Data","Data/Core Layer","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/Properties/AssemblyInfo.cs","AssemblyInfo.cs",".cs","836","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","0","","0","","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/RetryPolicy.cs","RetryPolicy.cs",".cs","3549","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","1","EJLive.Shared","1","RetryPolicy","2","1"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Shared/SecurityHelper.cs","SecurityHelper.cs",".cs","20980","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","False","False","1","EJLive.Shared","1","SecurityHelper","43","43"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.sln","EJLive.sln",".sln","4093","Solution","Project Structure","Original solution file used for project graph comparison.","False","True","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Tests/EJLive.Tests.csproj","EJLive.Tests.csproj",".csproj","481","CSharp Project","Verification","Original project file used for dependency and assembly mapping.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Tests/UnitTest1.cs","UnitTest1.cs",".cs","332","CSharp Source","Verification","Preserved C# implementation requiring scenario comparison before promotion.","False","True","False","False","1","EJLive.Tests","1","UnitTest1","1","1"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/IntegrationMap.md","IntegrationMap.md",".md","1262","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","False","True","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/ROADMAP.md","ROADMAP.md",".md","1480","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","False","True","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/tools/archive-originals.sh","archive-originals.sh",".sh","450","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/UpgradeLog.htm","UpgradeLog.htm",".htm","20726","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
